NVIDIA GeForce RTX 3060
39.154,58,2002,810
39.154,58,2002,810
39.154,58,2002,810
39.154,58,2002,810
39.154,58,2002,810
39.154,58,2002,810
38.531,58,2002,810
38.531,58,2002,810
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.531,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
38.872,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
40.063,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
41.320,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
42.594,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
43.793,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.415,59,2002,7300
44.415,59,2002,7300
44.415,59,2002,7300
44.415,59,2002,7300
44.415,58,2002,7300
44.415,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,58,2002,7300
44.932,59,2002,7300
44.932,59,2002,7300
44.932,59,2002,7300
44.932,59,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
46.121,59,2002,7300
46.121,59,2002,7300
46.121,59,2002,7300
46.121,59,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
46.121,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,58,2002,7300
47.320,59,2002,7300
47.320,59,2002,7300
47.320,59,2002,7300
47.320,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,59,2002,7300
48.412,58,2002,7300
48.412,58,2002,7300
48.412,58,2002,7300
48.412,58,2002,7300
48.412,58,2002,7300
48.579,58,2002,7300
48.579,58,2002,7300
48.579,58,2002,7300
48.579,58,2002,7300
48.579,58,2002,7300
48.579,58,2002,7300
48.579,58,2002,7300
48.579,58,2002,7300
48.579,59,2002,7300
48.579,59,2002,7300
48.579,59,2002,7300
48.579,59,2002,7300
48.579,59,2002,7300
48.579,59,2002,7300
48.579,59,2002,7300
48.470,59,2002,7300
48.470,59,2002,7300
48.470,59,2002,7300
48.470,59,2002,7300
48.470,59,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.470,58,2002,7300
48.442,58,2002,7300
48.442,58,2002,7300
48.442,58,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.442,59,2002,7300
48.383,59,2002,7300
48.383,59,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.383,58,2002,7300
48.314,58,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.314,59,2002,7300
48.217,59,2002,7300
48.217,59,2002,7300
48.217,58,2002,7300
48.217,58,2002,7300
48.217,58,2002,7300
48.217,58,2002,7300
48.217,58,2002,7300
48.217,58,2002,7300
48.217,58,2002,7300
48.217,58,2002,7300
48.217,59,2002,7300
48.217,59,2002,7300
48.217,59,2002,7300
48.217,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.151,59,2002,7300
48.146,59,2002,7300
48.146,59,2002,7300
48.146,59,2002,7300
48.146,59,2002,7300
48.146,59,2002,7300
48.146,59,2002,7300
48.146,59,2002,7300
48.146,59,2002,5000
48.146,59,2002,5000
48.146,59,2002,5000
48.146,59,2002,5000
48.146,59,2002,5000
48.146,59,2002,5000
48.146,58,2002,5000
48.005,58,2002,5000
48.005,58,2002,5000
48.005,58,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
48.005,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,59,2002,5000
47.781,58,2002,5000
47.781,58,2002,5000
47.781,58,2002,5000
47.781,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.429,58,2002,5000
47.027,58,2002,5000
47.027,59,2002,5000
47.027,59,2002,5000
47.027,59,2002,5000
47.027,59,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
47.027,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.669,58,2002,5000
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
46.236,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
45.310,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
44.192,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
43.067,58,2002,810
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.935,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.596,58,2002,5000
41.391,58,2002,5000
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
41.391,58,2002,810
